all_acc_claude-3-5-sonnet,all_acc_ma_claude-3-5-sonnet,all_acc_gpt-4,all_acc_ma_gpt-4,all_acc_gpt-35,all_acc_ma_gpt-35,all_acc_mixtral-8x7b,all_acc_ma_mixtral-8x7b,all_acc_mistral-7b,all_acc_ma_mistral-7b,all_acc_llama3,all_acc_ma_llama3,all_acc_qwen2-7b,all_acc_ma_qwen2-7b,all_acc_gemma2-2b,all_acc_ma_gemma2-2b,date
0.8270676691729323,0.7925909945186446,0.6766917293233082,0.6685905290725148,0.6127819548872181,0.6169564800492292,0.5413533834586466,0.5605944016776937,0.6127819548872181,0.5870962233092897,0.6917293233082706,0.6564421287403948,0.6466165413533834,0.6055083813030977,0.6165413533834586,0.6013741767470482,2021-04-01
0.7913669064748201,0.7970182219674548,0.6618705035971223,0.6691920545411031,0.5935251798561151,0.6132534892645993,0.4892086330935252,0.5487371316408804,0.5107913669064749,0.567515366255802,0.579136690647482,0.6478547511508277,0.5863309352517986,0.6057177121661664,0.5503597122302158,0.5950581593268707,2021-05-01
0.7735191637630662,0.790882893880907,0.6376306620209059,0.6589559491830466,0.5993031358885017,0.6107364940646773,0.4773519163763066,0.5281235988322257,0.5574912891986062,0.5706220157039148,0.6515679442508711,0.6432033050359668,0.6062717770034843,0.6038951444899402,0.5993031358885017,0.6002334718192562,2021-06-01
0.7725631768953068,0.7945758571288208,0.5812274368231047,0.6522506168755363,0.5631768953068592,0.5922243321424426,0.5379061371841155,0.5283277770887209,0.5306859205776173,0.5587264129341925,0.6137184115523465,0.6438158398054525,0.5595667870036101,0.6100707969726296,0.5703971119133574,0.5913620745297965,2021-07-01
0.8260869565217391,0.7981207745655728,0.68561872909699,0.6486078121722862,0.6187290969899666,0.5975032525857322,0.5551839464882943,0.5202008033201777,0.5719063545150501,0.5567313772169933,0.6555183946488294,0.6383341528815599,0.6454849498327759,0.6088541980890104,0.6120401337792643,0.5897282894389596,2021-08-01
0.8333333333333334,0.7993739073976531,0.7028985507246377,0.653849176452552,0.6304347826086957,0.6010338181300277,0.5108695652173914,0.5141040396719265,0.5253623188405797,0.5392474500076657,0.677536231884058,0.6354955345967174,0.6376811594202898,0.6070671217023917,0.6159420289855072,0.5896084245593693,2021-09-01
0.8272058823529411,0.8065417025732773,0.6691176470588235,0.6552986051448924,0.6102941176470589,0.6043876056882164,0.5514705882352942,0.5265564307002804,0.5477941176470589,0.5466480001557825,0.6580882352941176,0.6512858435260445,0.5919117647058824,0.6081832875932085,0.6139705882352942,0.6023305997603849,2021-10-01
0.8284671532846716,0.8175313004775984,0.7335766423357665,0.6744878012078643,0.5620437956204379,0.5969357376346036,0.5218978102189781,0.5354656094688146,0.5291970802919708,0.5409891583744553,0.6240875912408759,0.6457897729240456,0.6058394160583942,0.6080968154041904,0.5875912408759124,0.5999882207578671,2021-11-01
0.7347670250896058,0.8099720701164582,0.6057347670250897,0.6793892672482615,0.5698924731182796,0.5982788531968877,0.4229390681003584,0.5124721956520633,0.4623655913978494,0.5273250925385018,0.5842293906810035,0.6398919687497769,0.5340501792114696,0.6029934938457624,0.5448028673835126,0.5948693718518981,2021-12-01
0.793233082706767,0.8034012953534638,0.5639097744360902,0.6550474763160816,0.6015037593984962,0.5948337856785937,0.4285714285714285,0.4871496920686901,0.4849624060150376,0.5099363028384993,0.6654135338345865,0.6418709965869283,0.5827067669172933,0.5904378572626658,0.5902255639097744,0.5905064578780002,2022-01-01
0.7916666666666666,0.7950679620201304,0.625,0.6394677661711541,0.6022727272727273,0.5892013746114,0.4583333333333333,0.4766424456918785,0.5416666666666666,0.5131971724037168,0.5606060606060606,0.6184849623313289,0.6098484848484849,0.5848713223483049,0.6060606060606061,0.58853017329302,2022-02-01
0.8178571428571428,0.7931982141209708,0.6035714285714285,0.626358522473675,0.5964285714285714,0.5864282653677024,0.45,0.4563483280448197,0.4821428571428571,0.5000669203028762,0.6607142857142857,0.6190101724153625,0.5928571428571429,0.5850603979785569,0.5892857142857143,0.583593198503104,2022-03-01
0.8225806451612904,0.7920209124962945,0.5967741935483871,0.5989980327161992,0.6411290322580645,0.6022453126952279,0.4475806451612903,0.4414848950332821,0.4798387096774194,0.490195246179966,0.6129032258064516,0.6167732993284776,0.592741935483871,0.5824409018636524,0.5766129032258065,0.5813975309730828,2022-04-01
0.755700325732899,0.7962075726249532,0.6091205211726385,0.5996751835457088,0.5765472312703583,0.6035762643256435,0.4429967426710097,0.4454964299474124,0.504885993485342,0.4986993265974645,0.6482084690553745,0.6295691150033518,0.5993485342019544,0.5955005728617493,0.5667752442996743,0.5857920063563151,2022-05-01
0.8096885813148789,0.7994986723465756,0.5882352941176471,0.6045402874820203,0.5778546712802768,0.5988464467019996,0.4221453287197231,0.4442112099770713,0.5224913494809689,0.5062051152906508,0.5847750865051903,0.6134414255374725,0.5640138408304498,0.5917619876443806,0.5813148788927336,0.584009869352907,2022-06-01
0.7441077441077442,0.7899868878347911,0.5791245791245792,0.5953652033069361,0.5858585858585859,0.5955636184191714,0.4107744107744108,0.4346994254652868,0.4579124579124579,0.489454273539809,0.5959595959595959,0.6205121326081796,0.5420875420875421,0.5782097990921921,0.5892255892255892,0.5806428659859035,2022-07-01
0.7900763358778626,0.784430726438935,0.5954198473282443,0.5937348870582991,0.5992366412213741,0.5961252323777319,0.4083969465648855,0.4263788147782639,0.4732824427480916,0.4876821906608559,0.6259541984732825,0.613560115159979,0.5648854961832062,0.5726154697574046,0.5458015267175572,0.5719460284722722,2022-08-01
0.7677902621722846,0.773472649841134,0.602996254681648,0.5949792992849513,0.5880149812734082,0.5855024221808007,0.4269662921348314,0.4222559441729722,0.4606741573033708,0.4838492801860463,0.6367041198501873,0.6183202939687261,0.5543071161048689,0.5649285058816043,0.5543071161048689,0.5674848710480846,2022-09-01
0.7335766423357665,0.7690479131617074,0.6204379562043796,0.5972427862912996,0.5766423357664233,0.5855214430800137,0.4160583941605839,0.4168682744708869,0.4233576642335766,0.4675436143356932,0.6131386861313869,0.6113063373839286,0.5547445255474452,0.5560077041507026,0.5401459854014599,0.5621590192684417,2022-10-01
0.8036363636363636,0.7678374696260043,0.6254545454545455,0.6046866365586793,0.5854545454545454,0.5870414179148674,0.4436363636363636,0.4211664814542151,0.48,0.4590453444394994,0.6472727272727272,0.6238058655374359,0.5963636363636363,0.5624776632573398,0.5890909090909091,0.5637142253080769,2022-11-01
0.7455830388692579,0.7681325285783072,0.6325088339222615,0.6153634875182158,0.6007067137809188,0.590011043499334,0.4169611307420495,0.4224038254477428,0.4734982332155477,0.4621624995001173,0.6289752650176679,0.6304089993490504,0.568904593639576,0.5678410735677466,0.5865724381625441,0.5631835950954678,2022-12-01
0.7597173144876325,0.762060724300261,0.6148409893992933,0.6192477159324257,0.568904593639576,0.5839446339829744,0.4593639575971731,0.4325972276542004,0.4240282685512367,0.4523116646607463,0.6360424028268551,0.6324266402197649,0.5759717314487632,0.5700583206208579,0.5477031802120141,0.5635639257943593,2023-01-01
0.7093023255813954,0.7503631369820832,0.6085271317829457,0.6203538913526851,0.562015503875969,0.5787447385034865,0.4069767441860465,0.4285993180644434,0.4224806201550387,0.4446729572310799,0.562015503875969,0.6174889170249213,0.5193798449612403,0.5630728663921323,0.5658914728682171,0.5658807971470289,2023-02-01
0.7796610169491526,0.7595800119047603,0.6677966101694915,0.6298256221457075,0.6033898305084746,0.5840942374518967,0.423728813559322,0.430133401944191,0.4576271186440678,0.4515268481131782,0.6542372881355932,0.6257086374257625,0.5898305084745763,0.5700900629775585,0.5932203389830508,0.576495667863347,2023-03-01
0.7275862068965517,0.744369980556798,0.5724137931034483,0.6192174716754881,0.5793103448275863,0.5828653973265049,0.3862068965517241,0.418647508527263,0.4172413793103448,0.4389751239752472,0.5379310344827586,0.6038402988677688,0.496551724137931,0.5501276805324173,0.493103448275862,0.5572981757003376,2023-04-01
0.735593220338983,0.742372016850743,0.5898305084745763,0.6106818065859511,0.559322033898305,0.5745884613499822,0.4067796610169492,0.416611214582243,0.4440677966101695,0.4330890366541715,0.6067796610169491,0.599401178067625,0.511864406779661,0.5387196431604344,0.5796610169491525,0.5559158914576593,2023-05-01
0.7803030303030303,0.7464891600138226,0.5606060606060606,0.5998348208273045,0.5340909090909091,0.5676257244402488,0.3787878787878788,0.4004959988203841,0.3939393939393939,0.427071261731803,0.5606060606060606,0.5843139096234661,0.4886363636363636,0.5212525695979544,0.5643939393939394,0.5592540432940444,2023-06-01
0.7337883959044369,0.7513863740784309,0.5802047781569966,0.5941703501021147,0.5494880546075085,0.5651202345865567,0.3481228668941979,0.3887252233620144,0.3924914675767918,0.4210734312161536,0.5767918088737202,0.5872691706230163,0.5255972696245734,0.5224960545306211,0.5699658703071673,0.5600689227818345,2023-07-01
0.7306397306397306,0.7415821168165465,0.6026936026936027,0.5811497486069369,0.5959595959595959,0.563634187676781,0.3838383838383838,0.3807471374178267,0.3535353535353535,0.4002550781944107,0.5622895622895623,0.5688796254538101,0.5454545454545454,0.5136208619266148,0.5993265993265994,0.5612901748505441,2023-08-01
0.7727272727272727,0.7506103299826907,0.6287878787878788,0.592424565743823,0.5681818181818182,0.5614084823476274,0.3825757575757575,0.3800209096226335,0.4242424242424242,0.4016552871808266,0.5833333333333334,0.5779600852239251,0.5378787878787878,0.5218862746747863,0.571969696969697,0.5770634245893111,2023-09-01
0.703971119133574,0.744285909741609,0.5740072202166066,0.589259908092229,0.5667870036101083,0.562901476289988,0.3826714801444043,0.3751992734481245,0.3790613718411552,0.3886540022270237,0.5703971119133574,0.5706835754032068,0.5090252707581228,0.5213184474704786,0.5379061371841155,0.5687124486363038,2023-10-01
0.7577854671280276,0.7397823971066084,0.6401384083044983,0.6051663776319165,0.5778546712802768,0.5716542287278615,0.3806228373702422,0.3755662651645972,0.4152249134948096,0.3929111061381068,0.6055363321799307,0.5796696297179807,0.5467128027681661,0.5329337352968391,0.5951557093425606,0.5748648026260279,2023-11-01
0.734982332155477,0.7400211843568164,0.6219081272084805,0.6135070474422134,0.5830388692579506,0.57836439165795,0.381625441696113,0.3822667801249801,0.4381625441696113,0.4020453214566708,0.5795053003533569,0.5802123280139082,0.5547703180212014,0.5387683449761648,0.5724381625441696,0.5753592610734284,2023-12-01
0.6688741721854304,0.7276680726659565,0.5496688741721855,0.6029021017379299,0.5629139072847682,0.5717552539229844,0.3377483443708609,0.3730487722314756,0.4039735099337748,0.412132952736355,0.5231788079470199,0.5723901771453997,0.5099337748344371,0.5316641908521431,0.5596026490066225,0.567414471009433,2024-01-01
0.6808510638297872,0.7092928308864593,0.5957446808510638,0.596293462150567,0.5354609929078015,0.565211088868181,0.3191489361702128,0.3603634079503666,0.3865248226950354,0.4045894324268772,0.5141843971631206,0.5585603899113571,0.5177304964539007,0.5276345325671656,0.5425531914893617,0.5615311699133659,2024-02-01
0.6797153024911032,0.7044416675579651,0.6120996441281139,0.6039119469328684,0.5871886120996441,0.5692914105660882,0.3807829181494662,0.359985695551379,0.4377224199288256,0.4163216420444113,0.5658362989323843,0.5576482273151624,0.5516014234875445,0.5361497631130498,0.5836298932384342,0.5706759211242296,2024-03-01
0.7065217391304348,0.6941889219584465,0.6159420289855072,0.5990726710690703,0.5688405797101449,0.5674885922520618,0.4202898550724637,0.3679190990918233,0.4746376811594203,0.4282041955773334,0.6376811594202898,0.5640771927632343,0.5615942028985508,0.5391260431391268,0.5615942028985508,0.5639636198354278,2024-04-01
0.6698717948717948,0.6811668145017101,0.5769230769230769,0.5900756610119894,0.6314102564102564,0.5771628696825231,0.375,0.3665940107526008,0.4262820512820512,0.4258280969998214,0.5961538461538461,0.5674069019233322,0.5416666666666666,0.5365053128682199,0.5641025641025641,0.5622965001471066,2024-05-01
0.6237623762376238,0.6721444553121487,0.5544554455445545,0.5910329752864631,0.5445544554455446,0.5734909793146784,0.3366336633663366,0.3663710745516958,0.4191419141914191,0.4288617778513504,0.5544554455445545,0.573662229442839,0.5115511551155115,0.5368287889244349,0.5676567656765676,0.5639073234810956,2024-06-01
0.6543624161073825,0.6668467257676679,0.5805369127516778,0.587991421666586,0.587248322147651,0.5838484451626481,0.3590604026845637,0.3743533678545661,0.3926174496644295,0.4300803032452291,0.5536912751677853,0.581563605043772,0.5536912751677853,0.5440209446672117,0.5436241610738255,0.5641215173979884,2024-07-01
0.6510067114093959,0.6611050075513264,0.5671140939597316,0.5789943116329097,0.5906040268456376,0.5845315281118468,0.4093959731543624,0.3800759788555453,0.4295302013422818,0.4284418595279204,0.5637583892617449,0.5811480231096441,0.540268456375839,0.5417543512448707,0.5637583892617449,0.5601472166026505,2024-08-01
0.6319444444444444,0.6461895486141283,0.5625,0.5683059058358081,0.5902777777777778,0.5888189677253736,0.3298611111111111,0.3619902300632748,0.4027777777777778,0.4140698788515919,0.5729166666666666,0.5681951245589195,0.5,0.5294355106651605,0.5416666666666666,0.5561617093562738,2024-09-01
0.5983263598326359,0.6318804616062964,0.5313807531380753,0.5591974410788079,0.4811715481171548,0.5587712260667531,0.3556485355648535,0.3581199371762454,0.3974895397489539,0.4083113765449725,0.5606694560669456,0.5610982465415394,0.5481171548117155,0.5307256082941703,0.606694560669456,0.5646801086696521,2024-10-01
0.5466666666666666,0.6164613196921052,0.5288888888888889,0.5540841297476747,0.4888888888888889,0.547638112755422,0.3155555555555555,0.3539043156140892,0.3555555555555555,0.3955941048177997,0.5911111111111111,0.5684293796548507,0.48,0.5244153772710679,0.5155555555555555,0.5542598666454498,2024-11-01
0.5611814345991561,0.5978251233904598,0.5358649789029536,0.5451497429779298,0.5189873417721519,0.5339859166803222,0.3755274261603376,0.357197720309244,0.3628691983122363,0.3896444545473611,0.620253164556962,0.5817417575326861,0.5443037974683544,0.5225378817311818,0.540084388185654,0.5535519120678154,2024-12-01
0.6194029850746269,0.591504378123506,0.5708955223880597,0.5459060286635955,0.5074626865671642,0.5173576486246276,0.4067164179104477,0.3566618092604611,0.4216417910447761,0.3880667724878599,0.6007462686567164,0.5891393334116805,0.5671641791044776,0.5279170262769095,0.5783582089552238,0.5564718760065113,2025-01-01
0.5791666666666667,0.5809488225679506,0.5333333333333333,0.5400726953302621,0.5083333333333333,0.5009687597357386,0.3416666666666667,0.3590229203715722,0.3791666666666666,0.3833445502656377,0.5708333333333333,0.5887226667450137,0.5291666666666667,0.5337503596102428,0.5375,0.5556385426731778,2025-02-01
0.5405405405405406,0.5693916587095315,0.5212355212355212,0.5380436489497514,0.525096525096525,0.5097537551316127,0.3513513513513513,0.3581634835288718,0.3281853281853282,0.3694837079529126,0.5366795366795367,0.583924682867532,0.528957528957529,0.5299184344394055,0.555984555984556,0.5454965417361979,2025-03-01
0.5426356589147286,0.5685854571591438,0.5891472868217055,0.5500953285363146,0.5271317829457365,0.5174023339429822,0.3372093023255814,0.3624942328828769,0.3875968992248062,0.3758919766867626,0.5775193798449613,0.581206336614302,0.5465116279069767,0.5432207600208009,0.5968992248062015,0.561765275586327,2025-04-01
0.5384615384615384,0.5640414779316203,0.5269230769230769,0.5483069481403394,0.5153846153846153,0.5166817886654749,0.3807692307692307,0.3635425938046556,0.3384615384615385,0.3710104447166231,0.5346153846153846,0.5640787806259865,0.4961538461538461,0.5335907697578992,0.5346153846153846,0.5606714748722732,2025-05-01
0.5542168674698795,0.5510042544106708,0.5542168674698795,0.5449712171567033,0.5381526104417671,0.5228197734403954,0.3413654618473896,0.3504724025920439,0.3654618473895582,0.3597744559855795,0.5903614457831325,0.5620018160512696,0.5020080321285141,0.5205595403627065,0.5381526104417671,0.5526303551695818,2025-06-01
