all_acc_claude-3-5-sonnet,all_acc_ma_claude-3-5-sonnet,all_acc_gpt-4,all_acc_ma_gpt-4,all_acc_gpt-35,all_acc_ma_gpt-35,all_acc_mixtral-8x7b,all_acc_ma_mixtral-8x7b,all_acc_mistral-7b,all_acc_ma_mistral-7b,all_acc_llama3,all_acc_ma_llama3,all_acc_qwen2-7b,all_acc_ma_qwen2-7b,all_acc_gemma2-2b,all_acc_ma_gemma2-2b,date
0.7651821862348178,0.7854843614684336,0.631578947368421,0.7096360108979346,0.4574898785425101,0.4966002953507016,0.48582995951417,0.556251074690253,0.4574898785425101,0.5399786613097127,0.4979757085020243,0.5608848860406307,0.5141700404858299,0.5778464648721566,0.4251012145748988,0.5230815005977342,2021-12-01
0.7956521739130434,0.7930018930252358,0.691304347826087,0.7099936546567005,0.4956521739130435,0.5086339559397619,0.5956521739130435,0.5568331223760875,0.5217391304347826,0.5346490680418305,0.591304347826087,0.5662425297993965,0.6,0.5889754971302212,0.4565217391304347,0.5119664935851114,2022-01-01
0.7522935779816514,0.7887597539207114,0.6743119266055045,0.6978474929692543,0.5275229357798165,0.5107197396769217,0.5642201834862385,0.5611301505263266,0.5412844036697247,0.5335042393740661,0.555045871559633,0.5704140972737162,0.591743119266055,0.5893754030347143,0.463302752293578,0.4943706337874168,2022-02-01
0.7615062761506276,0.7731597745829357,0.698744769874477,0.6869791629935325,0.497907949790795,0.5049515353963976,0.5146443514644351,0.5364870043583083,0.4937238493723849,0.5120844001950452,0.5146443514644351,0.5490631321756567,0.5899581589958159,0.5740337015005442,0.4728033472803347,0.4687666941899858,2022-03-01
0.7788018433179723,0.7706872115196225,0.6912442396313364,0.6774368462611651,0.391705069124424,0.4740556014301179,0.5023041474654378,0.532530163168665,0.4746543778801843,0.4977783279799174,0.4285714285714285,0.5175083415847216,0.5253456221198156,0.5642433881735033,0.4838709677419355,0.4603200042042363,2022-04-01
0.7164750957854407,0.760945793429747,0.6475095785440613,0.6806229724962932,0.425287356321839,0.4676150969859837,0.4942528735632184,0.5342147459784746,0.3946360153256705,0.4852075553365494,0.4942528735632184,0.5167637745969603,0.4827586206896552,0.5579611042142683,0.4444444444444444,0.4641886501781455,2022-05-01
0.6653225806451613,0.7348798747761707,0.6612903225806451,0.6746201674472049,0.4475806451612903,0.4580007912356329,0.4516129032258064,0.5054068918410273,0.4838709677419355,0.47763392279798,0.4556451612903225,0.4896319372898075,0.5161290322580645,0.5411869106658813,0.4919354838709677,0.4712713991262521,2022-06-01
0.7644628099173554,0.7373137211633114,0.6776859504132231,0.6752949722087486,0.4462809917355372,0.4417524024267771,0.5289256198347108,0.4983479791107217,0.4628099173553719,0.4619390255351094,0.5495867768595041,0.4885401183497818,0.5289256198347108,0.5286234107796124,0.4545454545454545,0.4695199395766273,2022-07-01
0.7302904564315352,0.7310705572194929,0.6804979253112033,0.6716456032960939,0.3941908713692946,0.421008986742477,0.4647302904564315,0.4883651669091209,0.4605809128630705,0.4553104382332466,0.4647302904564315,0.478557306148181,0.5435684647302904,0.5193454719265073,0.4315352697095436,0.4612663240624691,2022-08-01
0.72,0.7193101885558986,0.64,0.6613967553698267,0.448,0.4322679729175922,0.46,0.4799043374160335,0.428,0.4459795626572097,0.468,0.4864430204338953,0.488,0.5118763475025442,0.448,0.454092130514082,2022-09-01
0.7226890756302521,0.7205529845248607,0.6512605042016807,0.6621469405013505,0.4117647058823529,0.4295634428296949,0.4915966386554621,0.4793730904344821,0.4873949579831932,0.4645313511887142,0.5252100840336135,0.4926344625279742,0.4873949579831932,0.5128036149612518,0.4789915966386555,0.4610015609529242,2022-10-01
0.7991803278688525,0.7473245339695991,0.6762295081967213,0.6651347776245657,0.4590163934426229,0.4318505924859616,0.5081967213114754,0.4906898540516159,0.5163934426229508,0.4710358461649173,0.5532786885245902,0.5121611679748279,0.5450819672131147,0.5185942019522619,0.4959016393442623,0.4617947920475831,2022-11-01
0.7244094488188977,0.7393138617499075,0.6299212598425197,0.655581839510425,0.389763779527559,0.4205471500443659,0.5275590551181102,0.4904165411082958,0.515748031496063,0.4816234689930555,0.484251968503937,0.4990942063037143,0.5275590551181102,0.5183208890089418,0.4960629921259842,0.4700982995636891,2022-12-01
0.7272727272727273,0.7387103159181458,0.6239669421487604,0.6442756428779364,0.4628099173553719,0.4342709592415813,0.4793388429752066,0.4933382516120509,0.4710743801652892,0.4837221624534992,0.5,0.5061481482124282,0.5165289256198347,0.5129129811868506,0.4586776859504132,0.475526782811863,2023-01-01
0.7272727272727273,0.7401648613726913,0.6272727272727273,0.6417301883324817,0.4045454545454545,0.4255800501506723,0.4863636363636364,0.4986109788847782,0.4909090909090909,0.4963039806353174,0.5409090909090909,0.5207299663942463,0.55,0.5253129811868507,0.4454545454545454,0.4750176919027721,2023-02-01
0.7186311787072244,0.7393532819880859,0.6425855513307985,0.6399951977583054,0.4296577946768061,0.4291586679095629,0.4714828897338403,0.4945882291004538,0.4562737642585551,0.4900797418903898,0.5361216730038023,0.5229122841882841,0.494296577946768,0.5266933051795656,0.4980988593155893,0.4788391444381589,2023-03-01
0.6711111111111111,0.7137394386365375,0.4977777777777777,0.6043048516745168,0.3555555555555555,0.4084665003321494,0.4355555555555555,0.4800599959492698,0.4488888888888889,0.4765788311435774,0.4222222222222222,0.4967009909278104,0.4577777777777778,0.5092324672924982,0.4044444444444444,0.4605477054581953,2023-04-01
0.7054263565891473,0.7099428201905875,0.6046511627906976,0.5992508322641523,0.4069767441860465,0.4119090932638469,0.5,0.4745481849256478,0.4844961240310077,0.4703284496505664,0.4961240310077519,0.4990754034285734,0.5426356589147286,0.5122477880518218,0.4651162790697674,0.4543583628469519,2023-05-01
0.6995305164319249,0.704394378022427,0.5727699530516432,0.5890114344447289,0.4178403755868544,0.4029151849101434,0.5070422535211268,0.4800888670348318,0.352112676056338,0.4465361088287761,0.4272300469483568,0.4845214128182448,0.4694835680751174,0.5028387165428784,0.4553990610328638,0.453702637863442,2023-06-01
0.6465863453815262,0.6882571016441867,0.4538152610441767,0.5543199411990188,0.3775100401606425,0.397508102033181,0.3815261044176707,0.4591213606456386,0.4096385542168674,0.4302820014903314,0.4417670682730923,0.4646930082910451,0.4377510040160642,0.4803889173460912,0.3975903614457831,0.4441298010616896,2023-07-01
0.6892430278884463,0.6823794714804311,0.5776892430278885,0.5413406795384368,0.4382470119521912,0.399225945488258,0.4701195219123506,0.4588486870813407,0.4541832669322709,0.4298639020250746,0.4940239043824701,0.4562734545667787,0.50199203187251,0.4819280081312396,0.50199203187251,0.4449084355730737,2023-08-01
0.7166666666666667,0.6914905825915423,0.55,0.5517851239828813,0.4791666666666667,0.4239481677104803,0.5083333333333333,0.4734042426368963,0.4458333333333333,0.4292527909139635,0.5041666666666667,0.4726623434556675,0.5166666666666667,0.4937057859090173,0.4333333333333333,0.4506862133508515,2023-09-01
0.6320346320346321,0.6768122376806393,0.5238095238095238,0.5356167961866465,0.4069264069264069,0.4239381002585524,0.4632034632034632,0.4660449352775889,0.3722943722943723,0.4068124405666363,0.4199134199134199,0.4574202212368011,0.4935064935064935,0.4838799528273704,0.4199134199134199,0.4416456415195821,2023-10-01
0.6991869918699187,0.676743532768238,0.540650406504065,0.5291928868771307,0.4349593495934959,0.4273618950598806,0.516260162601626,0.4678885170936888,0.491869918699187,0.4347638890952062,0.483739837398374,0.4687221793268046,0.516260162601626,0.493235271732672,0.4959349593495935,0.4497528211829279,2023-11-01
0.689795918367347,0.6853854473654021,0.5428571428571428,0.5470012632397241,0.3551020408163265,0.4228802951910174,0.436734693877551,0.4789302349856649,0.436734693877551,0.440183117027343,0.473469387755102,0.4750626432232065,0.473469387755102,0.5003789484804796,0.436734693877551,0.4575816876692815,2023-12-01
0.6951672862453532,0.6865702990367836,0.5315985130111525,0.5377831172363768,0.3940520446096654,0.4140413017225122,0.4349442379182156,0.4718951781868378,0.449814126394052,0.4393092889196991,0.4944237918215613,0.4751426207110247,0.5092936802973977,0.5018392781654571,0.4684014869888476,0.450863578692549,2024-01-01
0.6278026905829597,0.6687975038200421,0.484304932735426,0.5246441037834619,0.452914798206278,0.4087909280304346,0.4394618834080717,0.4581208882017855,0.4394618834080717,0.4380349989346468,0.4753363228699551,0.4693765519516825,0.4573991031390134,0.4899857654599265,0.4035874439461883,0.4449144008151201,2024-02-01
0.6556016597510373,0.6735109093633231,0.5269709543568465,0.5252763898929265,0.4398340248962655,0.4153724516244063,0.4522821576763485,0.4559366270963626,0.4688796680497925,0.4573520580857309,0.4315352697095436,0.4717009219109072,0.4813278008298755,0.487550026924603,0.4896265560165975,0.4588570280357555,2024-03-01
0.6638655462184874,0.6664466202330368,0.5378151260504201,0.5247093338021976,0.4243697478991596,0.413254531285539,0.4243697478991596,0.4375585441558692,0.4285714285714285,0.4446923600601791,0.4201680672268907,0.4589865678766106,0.4201680672268907,0.4683316078496559,0.4159663865546218,0.4428633134767613,2024-04-01
0.5892857142857143,0.6463445794167104,0.5142857142857142,0.518995048087912,0.3928571428571428,0.4208055516937022,0.4428571428571428,0.4387830339517877,0.425,0.442345421284669,0.4357142857142857,0.4514355474684473,0.5071428571428571,0.4750663017272069,0.4142857142857143,0.4383735175583939,2024-05-01
0.6090534979423868,0.6291218217561172,0.5308641975308642,0.5188481849918543,0.4444444444444444,0.4308840316606581,0.5020576131687243,0.4522057090018894,0.4938271604938271,0.451148028104624,0.4773662551440329,0.4480240401329416,0.5102880658436214,0.4752651788364516,0.4444444444444444,0.4335821090495132,2024-06-01
0.5914396887159533,0.6218492213827158,0.4941634241245136,0.5208198832696718,0.4435797665369649,0.4290170253267955,0.4357976653696498,0.451472865394205,0.4552529182879377,0.4543062350805972,0.4785992217898833,0.4486766199169272,0.4708171206225681,0.4779487823331625,0.4319066147859922,0.4392459432174741,2024-07-01
0.6037735849056604,0.6114836064136405,0.4867924528301887,0.5127841829643403,0.3698113207547169,0.4150124844984857,0.490566037735849,0.4591296414061052,0.4490566037735849,0.4503416222253557,0.5094339622641509,0.4642563584278488,0.4867924528301887,0.4790417127332252,0.4377358490566038,0.4288678018254753,2024-08-01
0.5338345864661654,0.585477414463176,0.4812030075187969,0.5014617592580155,0.4661654135338345,0.4233716176254208,0.4360902255639097,0.4614737369390552,0.3646616541353383,0.4375596673381376,0.4135338345864661,0.4629295118997638,0.462406015037594,0.4874893022953658,0.4210526315789473,0.4298850508303404,2024-09-01
0.5970149253731343,0.58702325668066,0.4925373134328358,0.4971120790874398,0.4104477611940298,0.4268897412927981,0.4514925373134328,0.4632008158303131,0.3917910447761194,0.4309178762933615,0.4850746268656716,0.472801580130041,0.5111940298507462,0.4882995368369437,0.4253731343283582,0.4321025348388692,2024-10-01
0.6075471698113207,0.5867219910544469,0.5622641509433962,0.5033920697699463,0.4830188679245283,0.4346046259888149,0.5094339622641509,0.4646760856493984,0.3698113207547169,0.4061147083455395,0.4490566037735849,0.4671396498559513,0.5283018867924528,0.49190230102671,0.4377358490566038,0.4307608157613011,2024-11-01
0.6527777777777778,0.5989896088668117,0.5486111111111112,0.5142816071672658,0.4548611111111111,0.4368608949036441,0.5277777777777778,0.4830721081310241,0.4340277777777778,0.4018696802435075,0.5520833333333334,0.4818364721646413,0.5590277777777778,0.5095444324577519,0.40625,0.4256294928041025,2024-12-01
0.6530612244897959,0.6088471367836388,0.5816326530612245,0.5332496472134729,0.5238095238095238,0.4676605355146055,0.5510204081632653,0.4951629822165073,0.4285714285714285,0.3977726452030762,0.4387755102040816,0.4677047817526275,0.5374149659863946,0.519668935088993,0.4523809523809524,0.4285585134689723,2025-01-01
0.6390977443609023,0.6298997683625862,0.5526315789473685,0.5475353614991871,0.4548872180451128,0.4654048964168612,0.5112781954887218,0.5102005762014696,0.4398496240601504,0.4128102391880386,0.3872180451127819,0.4624416238578906,0.5526315789473685,0.537714047870948,0.4699248120300752,0.438332949559198,2025-02-01
0.6118421052631579,0.6328652043405909,0.5164473684210527,0.5523173724968305,0.4835526315789473,0.4800258704938446,0.4605263157894737,0.5120073318966779,0.4013157894736842,0.4147151881275516,0.3881578947368421,0.4430582774321247,0.5427631578947368,0.544027873479746,0.4539473684210526,0.4440477963777368,2025-03-01
0.6140939597315436,0.6341745623246354,0.5805369127516778,0.5559719248584869,0.4597315436241611,0.4753684056337712,0.5268456375838926,0.5154896669606261,0.4228187919463087,0.4253166823658699,0.412751677852349,0.4357972922478776,0.5738255033557047,0.5531325967923965,0.4261744966442953,0.4417355258952751,2025-04-01
0.6112956810631229,0.6258781429817045,0.5348837209302325,0.5532264468223111,0.4950166112956811,0.4833995056706852,0.5182724252491694,0.5135885964549045,0.3986710963455149,0.4182453460794174,0.4019933554817276,0.4057792966775564,0.5016611295681063,0.5416592671504622,0.4086378737541528,0.4422131006461057,2025-05-01
0.6531986531986532,0.625905628723476,0.5757575757575758,0.5520514313615814,0.5185185185185185,0.4823413046124841,0.5151515151515151,0.5064148178525545,0.4646464646464646,0.4254603532944245,0.4478114478114478,0.4075864841990297,0.5824915824915825,0.5506745904514998,0.4781144781144781,0.4473598057928108,2025-06-01
